,index,ground_truth,predicted_A,highest_softmax_A,predicted_B,highest_softmax_B,predicted_C,highest_softmax_C,sparsity_A,sparsity_B,sparsity_C,corr_AB,corr_BC,corr_AC,frob_AB,frob_BC,frob_AC,cos_AB,cos_BC,cos_AC
8766,8766,16,16,0.7174878716468811,16,0.6321151256561279,16,0.6337242722511292,0.4580078125,0.650390625,0.1650390625,0.22256086236918823,0.008433942299648927,0.23064412170697457,2.5076737,3.3278909,3.2834053,0.43016523,0.21668902,0.40896183
8767,8767,4,4,0.8610293865203857,4,0.969063401222229,4,0.766789972782135,0.328125,0.365234375,0.0732421875,0.2848521533685504,0.237266120291252,0.2758404384920011,4.7566156,16.429651,16.90737,0.40424293,-0.42749885,-0.2323639
8768,8768,15,15,0.4830262064933777,15,0.951189398765564,15,0.691165030002594,0.19921875,0.3349609375,0.0380859375,0.09440536958909064,0.16717290056983058,0.0972666889612666,14.436555,12.781715,17.560265,0.092597805,0.08984137,0.10309547
8769,8769,32,41,0.4821355640888214,41,0.4779961109161377,41,0.39239710569381714,0.1962890625,0.265625,0.064453125,0.2592682745773605,0.1063464021104848,0.31581752938530566,14.624472,11.872981,14.012762,0.43911698,0.42006397,0.34175417
8770,8770,6,32,0.3029365539550781,32,0.27340373396873474,38,0.7959949374198914,0.2060546875,0.2255859375,0.0576171875,0.3046692036973694,0.1339950190563623,0.3704805835307099,24.787313,26.302782,23.095003,0.35256797,-0.079080336,-0.17544264
8771,8771,13,13,0.9999039173126221,13,0.9994515776634216,13,0.9959824085235596,1.0,0.9169921875,0.7626953125,0.14620118994146686,0.051604679839906985,0.12341780153141056,0.21813895,0.33930033,0.29007283,0.30722243,0.16280472,0.13705564
8772,8772,4,4,0.9779959917068481,4,0.9964981079101562,4,0.9838798642158508,0.51953125,0.8447265625,0.8125,0.004564047441917453,0.01026093838689783,0.006366875714688943,2.8713226,0.5541753,3.0206058,0.5351086,0.15500087,0.23166983
8773,8773,27,27,0.6357248425483704,27,0.6531926989555359,18,0.44629210233688354,0.3828125,0.267578125,0.0654296875,0.3083971890607924,0.22379129669267556,0.5299157388323721,6.771004,13.669754,12.162806,0.28070095,0.022477293,0.12607802
8774,8774,5,5,0.6112090349197388,5,0.8372679948806763,5,0.8655276298522949,0.29296875,0.4169921875,0.2177734375,0.01939486309732035,0.030178601232800292,0.04011860869012069,8.993507,4.8859606,10.690902,0.47131068,-0.122820735,-0.060003
8775,8775,4,4,0.9928799271583557,4,0.9975374937057495,4,0.9920365214347839,0.7431640625,0.908203125,0.9130859375,0.05333539571286118,0.008126576231998268,0.06136931124582028,0.88465697,0.3095274,0.9400628,0.48194525,0.2867659,0.3307169
8776,8776,9,9,0.8820880651473999,9,0.9185421466827393,9,0.8816846609115601,0.4326171875,0.408203125,0.1474609375,0.2979647614119754,0.011607437257542343,0.2889932855643794,3.4730842,4.2895865,4.3037505,0.2650665,0.3311546,0.33364394
8777,8777,38,38,0.5515890121459961,38,0.7797552943229675,38,0.861212432384491,0.1982421875,0.2265625,0.181640625,0.5176808155833239,0.3402220069049387,0.4114187743222923,24.541578,21.33144,10.770375,-0.041435607,0.12579548,0.19470046
8778,8778,1,1,0.9207716584205627,1,0.6852788329124451,1,0.8704439997673035,0.7548828125,0.4267578125,0.1220703125,0.48492071260406533,0.18220318767139698,0.3341702910339371,2.1559124,12.064307,11.778664,0.46103048,0.012356707,0.14803046
8779,8779,35,35,0.8239025473594666,35,0.7326871156692505,35,0.5022817850112915,0.3046875,0.287109375,0.0166015625,0.30839627951580906,0.26997645737408144,0.04274887546626331,6.279278,32.06694,31.920107,0.30698887,-0.05755318,-0.110367335
8780,8780,2,2,0.6523937582969666,2,0.8006855249404907,2,0.6769281625747681,0.33203125,0.4306640625,0.0654296875,0.009396399155732352,0.012642020338045472,0.014412648977953826,5.1808352,11.015571,13.838229,0.33514994,-0.2184643,-0.48264486
8781,8781,1,1,0.7942352890968323,1,0.9032424688339233,1,0.7473610043525696,0.4287109375,0.6376953125,0.0546875,0.39394914738893566,0.10941728452977867,0.4129307892401761,4.2254734,24.490768,24.51125,0.63455546,0.30221376,0.18455687
8782,8782,34,38,0.5539126396179199,38,0.3913479745388031,38,0.4455854594707489,0.2685546875,0.236328125,0.0546875,0.061280771857293345,0.10223999175631265,0.10970986506890008,11.568655,12.381156,10.126518,0.084267035,0.07018973,0.034474645
8783,8783,12,12,0.9665727019309998,12,0.8549063801765442,12,0.9054421186447144,0.5068359375,0.3427734375,0.0478515625,0.39503095497885576,0.22006715286741696,0.3120824281509993,3.9441085,13.38066,12.923711,0.025173793,0.060751084,0.16621797
8784,8784,42,42,0.5624351501464844,42,0.5337533354759216,42,0.6520915627479553,0.375,0.35546875,0.375,0.1315766961555829,0.15818672887910862,0.1899891323759983,4.482159,2.8639133,3.390972,-0.023374029,0.033761263,0.31250602
8785,8785,7,7,0.6716240644454956,7,0.6822755336761475,5,0.6004489660263062,0.26953125,0.2861328125,0.052734375,0.01166129073190217,0.008164606571246987,0.0077640035563727484,12.152211,22.635672,23.14015,0.21787061,0.31838742,0.3059648
8786,8786,13,13,0.9991418123245239,13,0.9961410164833069,13,0.9913901090621948,0.9736328125,0.7431640625,0.626953125,0.1744464117603771,0.010400537653766133,0.1834245873161755,0.5073292,0.68394494,0.47035402,0.20262174,0.044725657,0.11575137
8787,8787,2,2,0.8062576055526733,2,0.8041763305664062,2,0.8261511325836182,0.5771484375,0.404296875,0.1611328125,0.1694231671594591,0.04702467635619778,0.14242683601685358,2.678568,6.3097625,6.332385,0.22659916,0.04395074,-0.10102435
8788,8788,7,7,0.6988958120346069,7,0.6266758441925049,7,0.6305198073387146,0.451171875,0.34375,0.0380859375,0.01572362881613574,0.00714070029347999,0.021449303302138997,4.4337416,25.60946,25.584652,0.33163455,0.03197697,-0.05150169
8789,8789,5,5,0.7977439761161804,5,0.7342970371246338,5,0.8816836476325989,0.4619140625,0.287109375,0.19921875,0.21192035440112197,0.021743067701793635,0.23276466237249913,6.4395723,7.4551716,5.1782207,0.3500729,-0.051217563,-0.10139549
8790,8790,35,35,0.8070538640022278,35,0.8476791381835938,35,0.6678273677825928,0.5087890625,0.32421875,0.0439453125,0.32969420637383334,0.1323265699152188,0.20051302437814977,4.177316,17.318607,17.02708,-0.031598777,-0.0067923563,-0.10094689
8791,8791,2,2,0.8842706680297852,2,0.7873713374137878,2,0.8218280673027039,0.6728515625,0.517578125,0.4248046875,0.06298877142595936,0.04319296177639118,0.10568950070343075,1.6805419,2.4181461,1.7167395,0.46929792,-0.19760758,-0.26184964
8792,8792,25,25,0.9494407176971436,25,0.9932685494422913,25,0.9556891918182373,0.50390625,0.7822265625,0.8173828125,0.4271231577777451,0.18991826552185412,0.47249511308743,1.8521147,0.51511115,1.8300837,0.23412934,0.18291737,0.29772708
8793,8793,7,7,0.47356465458869934,7,0.779834508895874,7,0.454712450504303,0.27734375,0.279296875,0.03125,0.06123747346648782,0.01883416290230876,0.04242972106049822,15.33785,24.80696,26.092987,0.48794103,0.038366087,0.15086526
8794,8794,13,13,0.994135856628418,13,0.9999746084213257,13,0.992108166217804,0.482421875,1.0,0.3046875,0.2515044567544342,0.16024374740011596,0.09170663185495394,1.1297057,1.3606131,1.6489036,0.053813823,-0.051734675,0.13259573
8795,8795,13,13,0.9995126724243164,13,0.9998613595962524,13,0.999072790145874,0.9501953125,1.0,0.9609375,0.3611771501818405,0.02461285351252042,0.3616274833975327,0.13551533,0.13893199,0.17024557,0.1444115,0.2382102,0.25919074
8796,8796,13,13,0.9950537085533142,13,0.9992846846580505,13,0.9969313144683838,0.234375,0.41015625,0.23828125,0.18969506539566416,0.16952939048043852,0.021965890934960156,6.113842,3.2359424,6.0609426,0.11974609,0.17373517,0.05983626
8797,8797,38,38,0.9200064539909363,38,0.8916923403739929,38,0.9096843600273132,0.390625,0.2666015625,0.296875,0.26009765457026107,0.07864202690919703,0.3387240238627949,10.089302,9.580983,3.3862872,0.0030171669,0.11372766,0.07585944
8798,8798,29,29,0.31911879777908325,29,0.30950096249580383,29,0.2571992874145508,0.3330078125,0.28515625,0.18359375,0.2532529353813331,0.001958942553647849,0.25489863063538665,7.2969794,6.670159,4.6182313,0.1192103,0.16200371,0.34659338
8799,8799,25,25,0.8371054530143738,25,0.5422635674476624,25,0.9188957214355469,0.3515625,0.296875,0.2080078125,0.3078202575324456,0.07345703341422155,0.3183038976820298,4.6442695,4.741933,4.1225576,0.2943381,0.21794583,-0.062214218
8800,8800,8,8,0.6339372396469116,8,0.47437888383865356,5,0.3727661073207855,0.4521484375,0.2998046875,0.0302734375,0.23713040729684598,0.1364737001392976,0.19151032209752739,7.2396154,19.985748,18.541834,0.46043172,0.05175705,0.13054572
8801,8801,17,17,0.9690649509429932,17,0.9980990290641785,17,0.9947816729545593,0.88671875,0.994140625,0.966796875,0.2532151082881865,0.2313196935626574,0.03531415583653939,0.22288083,0.13259736,0.24145567,0.0797339,-0.053256657,0.030652741
8802,8802,5,5,0.7092468738555908,3,0.5218048095703125,5,0.8519202470779419,0.3369140625,0.28515625,0.0625,0.15190327101935547,0.1483768003497554,0.014171184192093931,16.70832,15.098088,18.84688,-0.08219124,0.53422683,-0.033822764
8803,8803,5,5,0.721582293510437,5,0.7011297345161438,5,0.8605495095252991,0.232421875,0.267578125,0.15625,0.3695148015621539,0.15504535752910276,0.22019416790664884,20.572353,12.378155,21.903814,0.3344569,-0.04707969,0.046668306
8804,8804,12,12,0.979690670967102,12,0.9592635035514832,12,0.9788188934326172,0.888671875,0.478515625,0.71484375,0.03571016768076807,0.03527191097106452,0.013402576079920745,1.4915887,1.5073903,0.45445615,0.0125072785,0.08562133,0.1537285
8805,8805,15,15,0.9292657971382141,15,0.9739362001419067,15,0.9189772605895996,0.220703125,0.2529296875,0.1142578125,0.22060109699677616,0.1141935176093627,0.17855993668795508,21.466734,21.424898,23.29391,0.5297473,0.17673302,0.0297591
8806,8806,15,15,0.9382628202438354,15,0.9793099164962769,15,0.9146913886070251,0.2119140625,0.34765625,0.140625,0.2350952589821915,0.23275292963441657,0.014799998216837001,15.871491,9.455116,17.954714,0.43852806,0.24299875,0.073284924
8807,8807,11,11,0.9810678362846375,11,0.9794387817382812,11,0.9440762996673584,0.7587890625,0.6650390625,0.37890625,0.31726757360419544,0.07532176721640166,0.30794844847200686,0.8599664,1.4857168,1.268481,0.2662796,0.20699884,0.5334916
8808,8808,40,39,0.3664968013763428,11,0.28832629323005676,39,0.561182975769043,0.1884765625,0.25390625,0.0439453125,0.0020217045766530058,0.10340567408051207,0.10436318071020553,14.898547,20.486784,17.95542,0.18002081,-0.048867255,0.23456486
8809,8809,9,9,0.9096527099609375,9,0.9196935892105103,9,0.9123141169548035,0.4462890625,0.3955078125,0.4736328125,0.023375493134556124,0.010629360366171708,0.014024725807759097,3.5656483,2.5176032,2.7592049,-0.060017463,-0.16896406,0.03732342
8810,8810,11,11,0.8950536251068115,11,0.8689945936203003,11,0.9506088495254517,0.3720703125,0.3037109375,0.4169921875,0.044301517163919196,0.0005826097223490924,0.044568932069039446,6.3987546,5.9322658,3.9151788,0.41198575,0.5776671,0.41195002
8811,8811,8,5,0.3560102581977844,4,0.3354504704475403,8,0.4159582257270813,0.26953125,0.2490234375,0.0498046875,0.5693931756328754,0.12969331963796826,0.4411927349232853,22.318216,20.406757,20.72811,0.36108583,0.26488626,0.29399619
8812,8812,15,15,0.9306301474571228,15,0.9185584187507629,15,0.8399143218994141,0.517578125,0.4130859375,0.3017578125,0.49041104374826144,0.16510214321469596,0.3417529270764607,2.7496564,3.1629329,1.9832137,0.25847876,0.025675328,0.34446922
8813,8813,1,1,0.8442790508270264,1,0.5818617939949036,1,0.8652252554893494,0.67578125,0.4384765625,0.1826171875,0.24951838885822364,0.17201097605613425,0.14195594128425396,2.7044067,6.7156215,6.4291778,0.5075182,0.25254986,0.35209936
8814,8814,4,4,0.950523853302002,4,0.9856182932853699,4,0.9960986375808716,0.390625,0.6474609375,0.91015625,0.2704411415296264,0.14899871345792556,0.13245402853651866,3.5224292,0.64124775,3.7446342,0.4849505,0.30819494,0.31774828
8815,8815,6,32,0.5610601902008057,42,0.6144800782203674,32,0.49500972032546997,0.2978515625,0.287109375,0.0380859375,0.01661670200654038,0.08227163085663212,0.07479098227201911,7.7781343,12.694031,11.357463,0.2691413,0.26172036,0.37866163
8816,8816,35,35,0.9405940175056458,35,0.9746463894844055,35,0.8684945106506348,0.650390625,0.6259765625,0.28515625,0.3555748276134348,0.34896239040459454,0.14419627554846876,1.0134892,1.7358491,1.8527586,-0.115902014,0.094424255,-0.11144499
8817,8817,26,18,0.572777271270752,18,0.8113744258880615,26,0.6534308195114136,0.2724609375,0.251953125,0.1240234375,0.3108539349117326,0.1992061427269819,0.20746931417446468,9.695538,10.211144,9.3990345,0.49288067,0.17958565,0.23983696
8818,8818,30,31,0.5462937951087952,11,0.3690248429775238,25,0.18816477060317993,0.2353515625,0.24609375,0.0126953125,0.40290395248489985,0.17940189757481267,0.3322268688827857,14.486268,37.18165,36.240246,0.096905,0.036960408,-0.032257132
8819,8819,18,18,0.9352474212646484,18,0.8164781332015991,18,0.9633529782295227,0.287109375,0.232421875,0.5771484375,0.36740862114709494,0.05766878428960947,0.378847234283544,11.433337,10.78744,7.371962,0.28931996,0.27778172,0.4233961
8820,8820,2,2,0.8148683905601501,2,0.9366546869277954,2,0.5689159035682678,0.4482421875,0.3408203125,0.044921875,0.2561612605972849,0.08218203508697235,0.3380390545420662,7.67654,28.95372,25.782206,0.47694454,-0.17052433,0.19198385
8821,8821,42,32,0.4933473467826843,32,0.46567147970199585,42,0.4904066026210785,0.37890625,0.3515625,0.3603515625,0.29708306609722185,0.054968361558944634,0.3520042473155556,4.4739246,4.1124053,2.9084167,0.14303872,0.047176596,0.2793904
8822,8822,8,8,0.5856979489326477,8,0.701184868812561,8,0.3874471187591553,0.44921875,0.2431640625,0.060546875,0.031107073944295686,0.11385737499161043,0.0830090593124337,9.249915,14.024542,14.87722,0.5486688,0.51074296,0.36211804
8823,8823,3,3,0.9819115400314331,3,0.9948053956031799,3,0.914029061794281,0.6787109375,0.91796875,0.1171875,0.02577379328099188,0.10863656474991149,0.12001540250601486,0.90595037,6.32852,6.052213,0.52981216,0.5279462,0.45621428
8824,8824,30,11,0.35475942492485046,21,0.4179592728614807,11,0.49849143624305725,0.359375,0.267578125,0.080078125,0.10920222588902465,0.10488123708656398,0.004754623709952732,9.834064,10.924608,9.383332,0.23456912,0.20839407,0.19345069
8825,8825,13,13,0.9996110796928406,13,0.9995402097702026,13,0.9969521760940552,0.9853515625,0.9658203125,0.6142578125,0.2967180844469065,0.34162331611448304,0.3654863747356196,0.13547172,0.5043553,0.4982535,0.14521538,0.028801836,0.05025336
8826,8826,30,11,0.5961984395980835,30,0.37937891483306885,11,0.7009555697441101,0.318359375,0.3173828125,0.09765625,0.19152748242590098,0.16471187864355302,0.0732437723603776,9.419038,8.125594,9.324561,0.50731283,0.32945266,0.54971987
8827,8827,17,17,0.9771801829338074,17,0.993868887424469,17,0.9924071431159973,0.8935546875,0.943359375,0.994140625,0.3344429569355352,0.37695446908475666,0.15293448894426323,0.24417365,0.16246179,0.21916395,0.19134712,0.11434272,0.22915865
8828,8828,3,3,0.8383522629737854,3,0.9610298871994019,3,0.7370028495788574,0.322265625,0.3994140625,0.0234375,0.055005212111246496,0.0518542492585883,0.003161254517502593,8.187602,39.685795,37.4189,0.47513452,0.3862324,0.454363
8829,8829,13,13,0.9997606873512268,13,0.9999204874038696,13,0.9963604807853699,0.990234375,0.98828125,0.4306640625,0.33073055883249114,0.4382224122411371,0.1788621452463019,0.11793159,0.83523124,0.8480505,0.14124335,0.1809809,0.03955107
8830,8830,2,2,0.8425233364105225,5,0.4581775963306427,5,0.76291823387146,0.6279296875,0.3193359375,0.1591796875,0.4399570721395447,0.3290551377338331,0.3899230787129486,3.452748,6.7543864,5.6228347,0.3992666,-0.045515526,0.041723147
8831,8831,38,38,0.9084848165512085,38,0.7941012978553772,38,0.8008372187614441,0.349609375,0.2353515625,0.11328125,0.2668291808660166,0.22314806305248605,0.4574250132937405,14.994553,15.030925,5.221304,0.028687533,0.020254161,0.2935303
8832,8832,41,41,0.35863196849823,41,0.45987892150878906,32,0.5465495586395264,0.2783203125,0.30078125,0.2890625,0.46626414367956615,0.1759379200870753,0.2954475917441521,8.165395,5.966061,6.9772377,0.3562097,0.36677364,0.5091652
8833,8833,34,38,0.5377112030982971,38,0.3676406443119049,38,0.42641955614089966,0.2158203125,0.2333984375,0.078125,0.007048874167636045,0.022040132228403737,0.015813017847682027,13.460831,13.206817,10.645965,0.05141025,0.008862815,0.040653117
8834,8834,4,4,0.9818717837333679,4,0.9871658682823181,4,0.9800379276275635,0.498046875,0.7138671875,0.576171875,0.3515785244135681,0.21854082555837956,0.20542090369169397,2.4685884,1.01094,2.7464342,0.538068,0.19433676,0.21678825
8835,8835,12,12,0.999306321144104,12,0.9980170726776123,12,0.9802670478820801,1.0,0.9130859375,0.677734375,0.3410068118362181,0.1553007109855693,0.45763573256046847,0.18462276,0.4335238,0.38503346,0.04214623,-0.038870066,0.015105327
8836,8836,25,25,0.9667156934738159,25,0.9700451493263245,25,0.9460744261741638,0.7197265625,0.41796875,0.564453125,0.09395939668150013,0.09634452476168805,0.003409176391499307,2.2336464,2.3534243,0.95316637,0.30065626,0.17461923,0.2133727
8837,8837,26,26,0.7440341711044312,26,0.6887483596801758,26,0.6407277584075928,0.33203125,0.275390625,0.1279296875,0.3710439323390967,0.1633895521801529,0.22421888076349314,8.745205,7.4613314,6.175902,0.072821654,0.27391058,0.19101527
8838,8838,18,18,0.44106319546699524,18,0.823197066783905,18,0.6997423768043518,0.251953125,0.265625,0.060546875,0.5297336559612416,0.17310893208726222,0.3972017087442091,11.44136,17.396938,14.222202,0.08257129,-0.07833062,0.16530138
8839,8839,5,5,0.5975685119628906,5,0.5514709949493408,5,0.840614914894104,0.2763671875,0.279296875,0.1142578125,0.30094995396236485,0.09342774169117074,0.27857290701754434,10.392973,13.789295,14.485627,0.7267046,0.24706933,0.16212061
8840,8840,13,13,0.9993324875831604,13,0.9999996423721313,13,0.998276948928833,0.6875,1.0,0.076171875,0.40601317347485627,0.34601608412343965,0.1629764784514937,0.5236067,7.6547155,7.4540224,0.19749254,0.28173852,0.41317478
8841,8841,29,25,0.21435390412807465,20,0.23059114813804626,25,0.40863320231437683,0.28515625,0.3037109375,0.072265625,0.20697270124899547,0.156750028591505,0.24281017175472713,8.8666525,14.1604805,11.727634,0.27684107,0.15262006,0.5242515
8842,8842,1,1,0.8383724689483643,1,0.7312307357788086,1,0.8096092939376831,0.7001953125,0.48828125,0.09375,0.050350160682706924,0.06746476487552286,0.11260890189509123,2.3453195,17.491976,17.655056,0.60790116,0.29595736,0.34121537
8843,8843,11,11,0.9396522045135498,11,0.962315022945404,11,0.9513953924179077,0.572265625,0.552734375,0.3310546875,0.08172290567825358,0.0025088751269360544,0.08091204849840734,1.6658343,1.7435457,1.9812808,0.45320347,0.44195363,0.40052786
8844,8844,38,38,0.8154326677322388,38,0.8155053853988647,38,0.8687171339988708,0.2705078125,0.2265625,0.1572265625,0.410439574552237,0.3655089181654688,0.15414138396251653,14.203271,12.816692,6.971424,0.0038398595,0.071577124,0.035367247
8845,8845,14,14,0.9970118999481201,14,0.9917672276496887,14,0.9843667149543762,0.9375,0.517578125,0.78125,0.4140480539466864,0.19707094571772166,0.21716712687716275,0.9500801,0.9723044,0.365676,0.3978793,0.26995915,0.26198
8846,8846,23,23,0.3262360692024231,30,0.4235467314720154,23,0.5336428284645081,0.4375,0.3505859375,0.43359375,0.3419985535928589,0.13126510710530287,0.3431292333361561,4.534182,3.3028457,3.667461,0.17661786,0.101469725,0.33028397
8847,8847,10,10,0.897609531879425,10,0.9909181594848633,10,0.6510022878646851,0.4609375,0.8212890625,0.0234375,0.24252391902808934,0.1064726600163347,0.2529514161428623,2.217663,28.11248,27.63525,-0.10349296,-0.039154623,0.25082287
8848,8848,29,29,0.1859714835882187,29,0.35176122188568115,31,0.3992534875869751,0.365234375,0.2763671875,0.0888671875,0.010932733321746727,0.11549315474670722,0.10926536281505655,10.387195,15.789829,11.597987,0.42089722,-0.10994849,-0.18251698
8849,8849,18,18,0.9626681208610535,18,0.9775010347366333,18,0.9312631487846375,0.4404296875,0.4345703125,0.26171875,0.21662998952096132,0.006669300287074155,0.2196787986269096,6.4298263,2.8006933,6.449031,0.3605887,0.33467737,0.35274833
8850,8850,8,8,0.5338230133056641,8,0.7270642518997192,8,0.5185933709144592,0.43359375,0.408203125,0.0986328125,0.14731086861325646,0.05464514104623541,0.17470422008974687,4.7235684,10.1767235,9.711719,0.031288557,0.050237503,0.19404729
8851,8851,13,13,0.9984086155891418,13,0.9984153509140015,13,0.9955750703811646,0.830078125,0.697265625,0.2548828125,0.08607136546438934,0.0317618748967518,0.07088131606314496,0.61536694,1.8797153,1.8232089,0.060381897,0.033751935,0.06744927
8852,8852,33,33,0.5797767639160156,33,0.9688693881034851,33,0.44927752017974854,0.2158203125,0.4345703125,0.01171875,0.10548869914768366,0.21716586984544595,0.18660850078606672,16.051565,34.937675,30.125467,0.37088194,0.26757413,0.5328028
8853,8853,10,10,0.96669602394104,10,0.9934924244880676,10,0.9410646557807922,0.5888671875,0.8896484375,0.0810546875,0.7147888080021461,0.42418477429013735,0.35892222879652363,1.3175627,16.07952,15.781584,-0.21248856,0.078590095,0.286651
8854,8854,17,17,0.991621732711792,17,0.974819004535675,17,0.9998575448989868,0.96875,0.6572265625,1.0,0.4736838181886031,0.136550770013108,0.46767578671809934,0.5147462,0.5285509,0.11009075,0.227574,-0.0005401421,0.11622582
8855,8855,4,4,0.9225581288337708,4,0.900113046169281,4,0.9172829985618591,0.5419921875,0.4326171875,0.4375,0.18299237050482453,0.07205181323175874,0.24315632964499523,3.001401,2.6300318,2.0138333,0.15368797,0.28558418,0.16261236
8856,8856,26,26,0.5740948915481567,26,0.4605293273925781,26,0.7106530070304871,0.2451171875,0.2470703125,0.1689453125,0.15097962827785008,0.10706642855491329,0.11559351942158082,11.287524,10.58625,9.044819,0.39942583,0.2266737,0.3634312
8857,8857,13,13,0.9996856451034546,13,0.9999790191650391,13,0.9995540976524353,0.9853515625,1.0,0.96484375,0.06483337389464877,0.1077098439807429,0.10996488730528049,0.086735934,0.13265073,0.13809519,0.28923678,0.11664824,0.2785559
8858,8858,6,32,0.5602086782455444,32,0.5597472190856934,32,0.5018773078918457,0.3408203125,0.3134765625,0.046875,0.1484580678914677,0.11230659167706923,0.08297568868332005,6.3163834,10.625638,10.53579,0.28720915,0.25222364,0.17463084
8859,8859,24,24,0.3646589517593384,24,0.5201658606529236,18,0.2691628038883209,0.30078125,0.2998046875,0.0224609375,0.2343339757121885,0.10678430694723356,0.23328175341545498,10.73445,21.37639,23.097828,0.36233506,0.30021355,0.18077208
8860,8860,9,9,0.8373920917510986,9,0.6702775955200195,9,0.884712278842926,0.33984375,0.3291015625,0.47265625,0.018887601767510642,0.04015051001091805,0.036470721680868894,7.2449393,6.8972144,3.134674,0.123248905,0.0518661,0.26892394
8861,8861,39,40,0.3782646954059601,39,0.7527265548706055,39,0.729882001876831,0.2158203125,0.212890625,0.0234375,0.17781746988260616,0.126582889666123,0.30284902856129514,26.92406,27.54691,20.966366,0.06400694,0.0994565,0.18794525
8862,8862,23,30,0.26633110642433167,31,0.32859745621681213,23,0.2857666015625,0.38671875,0.283203125,0.0693359375,0.08764970775173385,0.26421064210056777,0.336271601376662,8.834151,15.186311,15.169424,0.5169219,0.37744787,0.33800718
8863,8863,38,38,0.8409754037857056,38,0.8351824283599854,38,0.7879562973976135,0.2216796875,0.2119140625,0.02734375,0.46987870372387675,0.37163998342960664,0.2847483134860412,27.20389,31.833885,23.41244,-0.070367895,0.09495064,-0.06328508
8864,8864,11,11,0.9321632385253906,11,0.9691556096076965,11,0.9613845348358154,0.4111328125,0.513671875,0.3935546875,0.20046879568962328,0.10798317628984455,0.11861911867910789,3.9935408,1.5031348,4.0653105,0.57965654,0.574851,0.5169741
8865,8865,36,36,0.8297221660614014,36,0.6116160750389099,38,0.5787110924720764,0.234375,0.2060546875,0.0224609375,0.18371741940974318,0.1919825577665972,0.014431662578681732,23.000198,33.946896,27.529663,0.06581129,0.08037379,0.17492107
8866,8866,25,25,0.907383382320404,25,0.8945243954658508,25,0.9516381025314331,0.5302734375,0.3896484375,0.7236328125,0.08157113279744822,0.003258200050796046,0.08155390380507566,3.088138,3.1033344,0.945843,0.25832555,0.2514306,0.33250228
8867,8867,35,35,0.9041564464569092,35,0.9666827321052551,35,0.45993030071258545,0.517578125,0.4970703125,0.0400390625,0.3404289073324151,0.26930374933838575,0.4192551626042529,1.5590295,19.698597,19.736902,0.14730008,-0.22912079,-0.321054
8868,8868,12,12,0.985714852809906,12,0.9078220725059509,12,0.9891707301139832,0.9873046875,0.310546875,0.9560546875,0.19574619921634265,0.07234649297570868,0.15968240383625307,3.9299092,3.9373813,0.15636365,0.10443229,0.023865877,0.08887765
8869,8869,39,39,0.4729149639606476,39,0.6443307995796204,39,0.7748964428901672,0.302734375,0.2119140625,0.0361328125,0.20307250151351208,0.05021164247849693,0.16230604595951373,21.903654,21.951937,12.356739,0.04945613,0.23203732,0.22640751
8870,8870,15,15,0.9177984595298767,15,0.9979128241539001,15,0.8348084092140198,0.3134765625,0.7529296875,0.0556640625,0.16872320821442904,0.12105328738479944,0.08537033353753513,14.97613,14.344924,15.715687,0.49887863,0.41555095,0.44725448
8871,8871,3,3,0.977536141872406,3,0.9921384453773499,3,0.9430705904960632,0.630859375,0.8388671875,0.2392578125,0.10610551735175194,0.0005776039352126589,0.10662300834975892,1.2974232,3.2802706,3.1665306,0.5285152,0.638629,0.45676723
8872,8872,3,3,0.9909602403640747,3,0.9968225955963135,3,0.9567719101905823,0.7607421875,0.96875,0.2451171875,0.0893407991595345,0.028660892560120582,0.07792922747567818,0.7079888,3.2080994,2.9975665,0.36763605,0.30250713,0.43311656
8873,8873,25,25,0.9228823184967041,25,0.9509254693984985,25,0.9476583003997803,0.3125,0.3818359375,0.546875,0.22715863911644157,0.3025972155764619,0.1941799036243231,7.4177723,3.4107382,8.061794,0.51654595,0.38177305,0.49218485
8874,8874,25,25,0.9749537110328674,25,0.76381915807724,25,0.9508684277534485,0.7236328125,0.35546875,0.7158203125,0.1642352745394212,0.08057971200725704,0.24275721928626226,2.8262212,2.7757552,0.6930577,0.19262096,0.29490465,0.16562556
8875,8875,38,38,0.9321956038475037,38,0.9590795040130615,38,0.8953773975372314,0.3603515625,0.31640625,0.216796875,0.18547439707632984,0.0661088308649394,0.17933380352180128,5.137883,5.220065,4.284022,0.11807006,-0.026921146,-0.12517676
8876,8876,10,10,0.9470239877700806,10,0.9618721008300781,10,0.9321394562721252,0.6015625,0.408203125,0.6826171875,0.2010438801940394,0.01680002320168895,0.2125684013182588,2.0714512,2.1869154,0.9515798,0.2028332,-0.034009654,0.14915772
8877,8877,14,14,0.9915571212768555,14,0.9968125224113464,14,0.9901348948478699,0.80078125,0.88671875,0.890625,0.3405717859875661,0.30543300691092895,0.2270313925255188,0.3153766,0.25711858,0.30658448,0.13257982,0.19082223,0.13623992
8878,8878,13,13,0.9969977140426636,13,0.995349109172821,13,0.9946692585945129,0.8125,0.43359375,0.263671875,0.12427676154650316,0.04082780534045369,0.16147667308527,1.7909683,2.3935797,1.7352301,0.13365345,0.093421526,0.14058651
8879,8879,23,23,0.2694973945617676,31,0.32038548588752747,23,0.36590608954429626,0.4775390625,0.3037109375,0.306640625,0.0502425962121649,0.009643895722956765,0.059166630509323026,5.3919296,4.970049,2.679163,0.15761928,0.347105,0.2129165
